"canonical_firm_id","Unternehmensname","Domainname des Unternehmens","Jobboard_URL","strategy","adapter","ats","status","reason","http_status","html_job_count","json_job_count","signals","analyzed_at"
"neon","Neon","neon.law","https://neon.law/career/jobs","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","next_data,json_ld,js_app,host:neon.law","2026-06-19"
"gantefuehrer","GANTEFÜHRER","gamapa.de","https://www.gamapa.de/karriere-steuerberater-wirtschaftspruefer-rechtsanwaelte/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","json_ld,load_more,pagination,blocked,js_app,host:www.gamapa.de","2026-06-19"
"gansel","Gansel Rechtsanwälte","gansel-rechtsanwaelte.de","https://www.gansel-rechtsanwaelte.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","31","0","json_ld,pagination,blocked,host:www.gansel-rechtsanwaelte.de","2026-06-19"
"afa","AfA Rechtsanwälte","afa-anwalt.de","https://www.afa-anwalt.de/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","6","1","json_ld,pagination,blocked,host:www.afa-anwalt.de","2026-06-19"
"kleeberg-und","Kleeberg & Partner","kleeberg.de","https://www.kleeberg.de/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","0","1","json_ld,pagination,js_app,host:www.kleeberg.de","2026-06-19"
"haerting","HÄRTING Rechtsanwälte PartGmbB","haerting.de","https://haerting.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,js_app,host:haerting.de","2026-06-19"
"voigt-salus-und-insolvenzverwalter-gbr","VOIGT SALUS. Rechtsanwälte und Insolvenzverwalter GbR","voigtsalus.de","https://www.voigtsalus.de/de/jobs","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:www.voigtsalus.de","2026-06-19"
"weil-gotshal-und-manges","Weil, Gotshal & Manges LLP","weil.com","https://www.weil.com/careers","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","host:www.weil.com","2026-06-19"
"willkie-farr-und-gallagher","Willkie Farr & Gallagher","willkie.com","https://www.willkie.com/careers","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.willkie.com","2026-06-19"
"streitboerger","STREITBÖRGER","streitboerger.de","https://streitboerger.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","24","0","json_ld,load_more,pagination,blocked,js_app,host:streitboerger.de","2026-06-19"
"viering-jentschura-und-patent-und","Viering, Jentschura & Partner mbB Patent- und Rechtsanwälte","vjp.de","https://www.vjp.de/karriere","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.vjp.de","2026-06-19"
"schindhelm-rechtsanwaltsgesellschaft-mbh","Schindhelm Rechtsanwaltsgesellschaft mbH","de.schindhelm.com","https://de.schindhelm.com/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","6","1","json_ld,blocked,host:de.schindhelm.com","2026-06-19"
"smp-schinogl-mueller-und-gbr","SMP Schinogl Müller & Partner GbR","smp-frankfurt.de","https://smp-frankfurt.deine-wunschkanzlei.de/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,pagination,blocked,js_app,host:smp-frankfurt.deine-wunschkanzlei.de","2026-06-19"
"schalast","Schalast","schalast.com","https://www.schalast.com/de/karriere/index.php","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","host:www.schalast.com","2026-06-19"
"reed-smith","Reed Smith","reedsmith.com","https://reedsmith.com","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","1","1","json_ld,host:www.reedsmith.com","2026-06-19"
"pluta-rechtsanwalts","PLUTA Rechtsanwalts GmbH","pluta.net","https://www.pluta.net/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","12","0","json_ld,pagination,host:www.pluta.net","2026-06-19"
"caspers-mock","Caspers Mock","caspers-mock.de","https://www.caspers-mock.de/stellenangebote/index.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","12","0","host:www.caspers-mock.de","2026-06-19"
"orka","Orka","orka.law","https://orka.law/viktoria-gott/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,load_more,pagination,blocked,js_app,host:orka.law","2026-06-19"
"lpa-ggv","LPA-GGV","lpa-ggv.de","https://lpalaw.tax/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","7","0","json_ld,load_more,pagination,blocked,host:lpalaw.tax","2026-06-19"
"lutz-abel-rechtsanwalts","LUTZ | ABEL Rechtsanwalts PartG mbB","lutzabel.com","https://www.lutzabel.com/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","4","1","json_ld,js_app,host:www.lutzabel.com","2026-06-19"
"moehrle-happ-luther","Möhrle Happ Luther","mhl.de","https://mhl.de/de/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","6","1","json_ld,pagination,js_app,host:mhl.de","2026-06-19"
"maiwald-patentanwalts","Maiwald Patentanwalts GmbH","maiwald.eu","https://www.maiwald.eu/de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","10","0","json_ld,blocked,host:www.maiwald.eu","2026-06-19"
"lindenpartners","lindenpartners","lindenpartners.eu","https://lindenpartners.eu","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,pagination,host:lindenpartners.eu","2026-06-19"
"ksb-intax","KSB Intax","ksb-intax.de","https://www.ksb-intax.de/karriere/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","2","3","json_ld,host:www.ksb-intax.de","2026-06-19"
"hww","hww","hww.eu","https://hww.eu","llm_fallback","","unknown","request_error","ConnectTimeout","","0","0","","2026-06-19"
"kirkland-und-ellis","Kirkland & Ellis","kirkland.com","https://www.kirkland.com/careers","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","js_app,host:www.kirkland.com","2026-06-19"
"hoffmann-eitle-patent-und-partmbb","HOFFMANN EITLE | Patent- und Rechtsanwälte PartmbB","hoffmanneitle.com","https://www.hoffmanneitle.com/en/career","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","load_more,js_app,host:www.hoffmanneitle.com","2026-06-19"
"hfk","HFK Rechtsanwälte LLP","hfk.de","https://hfk.de/karriere/hfk-als-arbeitgeber","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","host:hfk.de","2026-06-19"
"dhpg-obermueller-rohde-und","DHPG Rechtsanwälte Wirtschaftsprüfer Steuerberater - Obermüller, Rohde & Partner","dhpg.de","https://www.dhpg.de/de/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","15","1","json_ld,pagination,js_app,host:www.dhpg.de","2026-06-19"
"dr-eick-und-gbr","Dr. Eick & Partner GbR","dr-eick.de","https://www.dr-eick.de/karriere","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.dr-eick.de","2026-06-19"
"brock-mueller-ziegenbein","Brock Müller Ziegenbein","bmz-recht.de","https://www.bmz-recht.de/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","6","2","json_ld,blocked,host:www.bmz-recht.de","2026-06-19"
"bryan-cave-leighton-paisner","Bryan Cave Leighton Paisner","bclplaw.com","https://www.bclplaw.com/en-US/careers.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","json_ld,js_app,host:www.bclplaw.com","2026-06-19"
"brandi-gbr","Brandi Rechtsanwälte GbR","brandi.net","https://www.brandi.net/ueber-brandi/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","49","0","blocked,host:www.brandi.net","2026-06-19"
"bardehle-pagenberg","BARDEHLE PAGENBERG","bardehle.de","https://www.bardehle.com/de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","host:www.bardehle.com","2026-06-19"
"laufenberg-michels-und","Laufenberg Michels und Partner","laufmich.de","https://thinknew.koeln","playwright","","unknown","needs_browser","Seite wirkt JavaScript-/Pagination-getrieben.","200","0","0","json_ld,pagination,blocked,js_app,host:thinknew.koeln","2026-06-19"
"meissner-bolte","Meissner Bolte","meissnerbolte.com","https://www.meissnerbolte.com/de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","2","0","json_ld,host:www.meissnerbolte.com","2026-06-19"
"loschelder","Loschelder","loschelder.de","https://loschelder.de/de/rechtsanwaelte/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","5","0","host:loschelder.de","2026-06-19"
"ksp-dr-seegers-dr-frankenheim-rechtsanwaltsgesellschaft-mbh","KSP Kanzlei Dr. Seegers, Dr. Frankenheim Rechtsanwaltsgesellschaft mbH","ksp.de","https://www.ksp.de/de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,pagination,host:www.ksp.de","2026-06-19"
"heussen-rechtsanwaltsgesellschaft-mbh","Heussen Rechtsanwaltsgesellschaft mbH","heussen-law.de","https://www.heussen-law.de/de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","10","0","host:www.heussen-law.de","2026-06-19"
"dr-beck-und-gbr","Dr. Beck & Partner GbR","ra-dr-beck.de","https://ra-dr-beck.de/karriere/karriere.php","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","9","0","host:ra-dr-beck.de","2026-06-19"
"wollweber","Wollweber","wollweber-law.de","https://wollweber-law.de/jobs.php?language=de","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:wollweber-law.de","2026-06-19"
"rsw","RSW Rechtsanwälte","rsw-anwaelte.de","https://rsw-anwaelte.de","llm_fallback","","unknown","request_error","ConnectionError","","0","0","","2026-06-19"
"schwarzpartners-de","schwarzpartners.de","schwarzpartners.de","https://www.schwarzpartners.de/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","12","1","json_ld,pagination,host:www.schwarzpartners.de","2026-06-19"
"hauschild-boettcher","Hauschild Böttcher","hauschild-boettcher.de","https://hauschild-boettcher.de","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"arag-versicherung","ARAG Versicherung","arag.de","https://www.arag-karriere.de/?utm_source=google&utm_medium=banner&utm_campaign=Homepage","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","0","1","json_ld,load_more,host:www.arag-karriere.de","2026-06-19"
"pkf-muenchen","PKF München","pkf-muenchen.de","https://pkf-muenchen.de","llm_fallback","","unknown","request_error","SSLError","","0","0","","2026-06-19"
"hoyng-rokh-monegier","Hoyng ROKH Monegier","hoyngrokhmonegier.com","https://hoyngrokhmonegier.com","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","3","1","json_ld,host:www.hoyngrokhmonegier.com","2026-06-19"
"isarpatent-patent-und-behnisch-barth-charles-hassa-peckmann-und","isarpatent - Patent- und Rechtsanwälte Behnisch Barth Charles Hassa Peckmann und Partner mbB","isarpatent.com","https://www.isarpatent.com/stellenangebote-karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","6","0","json_ld,host:www.isarpatent.com","2026-06-19"
"hlb-schumacher","HLB Schumacher","hlb-schumacher.de","https://www.hlb-schumacher.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","8","0","json_ld,pagination,host:www.hlb-schumacher.de","2026-06-19"
"zirngibl","Zirngibl","zirngibl.de","https://zirngibl.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","10","0","json_ld,host:zirngibl.de","2026-06-19"
"littler","Littler","littler.de","https://littler.de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","12","0","blocked,host:littler.de","2026-06-19"
"sgp-schneider-geiwitz","SGP Schneider Geiwitz","schneidergeiwitz.de","https://www.schneidergeiwitz.de/de/career","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","3","1","json_ld,blocked,js_app,host:www.schneidergeiwitz.de","2026-06-19"
"seitz","Seitz","seitzpartner.de","https://www.seitzpartner.de/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,pagination,host:www.seitzpartner.de","2026-06-19"
"rittershaus-partmbb","RITTERSHAUS Rechtsanwälte PartmbB","rittershaus.net","https://rittershaus.net/karriere.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","11","0","host:rittershaus.net","2026-06-19"
"milbank","Milbank LLP","milbank.com","https://www.milbank.com/en/careers/index.html","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,host:www.milbank.com","2026-06-19"
"leinemann","LEINEMANN PARTNER RECHTSANWÄLTE","leinemann-partner.de","https://www.leinemann-partner.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","pagination,host:www.leinemann-partner.de","2026-06-19"
"cleary-gottlieb-steen-und-hamilton","Cleary Gottlieb Steen & Hamilton LLP","clearygottlieb.com","https://www.clearygottlieb.com/#","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","3","1","json_ld,host:www.clearygottlieb.com","2026-06-19"
"boehmert-und-boehmert","BOEHMERT & BOEHMERT","boehmert.de","https://www.boehmert.de/karriere/arbeiten-bei-uns/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,host:www.boehmert.de","2026-06-19"
"arqis","Arqis","arqis.com","https://www.arqis.com/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","26","0","json_ld,host:www.arqis.com","2026-06-19"
"vossius-und","Vossius & Partner","vossius.eu","https://www.vossius.eu/en/career","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,host:www.vossius.eu","2026-06-19"
"dierkes-und","Dierkes und Partner","dierkes-partner.de","https://dierkes-partner.de","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,pagination,blocked,js_app,host:dierkes-partner.de","2026-06-19"
"frankus","FRANKUS Wirtschaftsprüfer Steuerberater Rechtsanwälte","frankus.com","https://frankus.com","llm_fallback","","unknown","fallback","Keine Jobs im HTML/JSON erkannt.","200","0","0","host:www.frankus.com","2026-06-19"
"wws-gruppe","WWS Gruppe","wws-gruppe.de","https://www.wws-gruppe.de/de/startseite/karriere/warum-zur-wws/","llm_fallback","","unknown","request_error","HTTPError","","0","0","","2026-06-19"
"skn-von-geyso","SKN von Geyso","skn.partners","https://www.skn.partners/de/karriere","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","10","0","json_ld,blocked,js_app,host:www.skn.partners","2026-06-19"
"solidaris-unternehmensgruppe","Solidaris Unternehmensgruppe","solidaris.de","https://karriere.solidaris.de/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","pagination,blocked,host:karriere.solidaris.de","2026-06-19"
"schneider","Schneider + Partner","schneider-wp.de","https://www.schneider-wp.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","4","0","json_ld,host:www.schneider-wp.de","2026-06-19"
"lueders-warneboldt-und","Lüders . Warneboldt & Partner","lueders-warneboldt.de","https://lueders-warneboldt.de/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","7","0","json_ld,blocked,host:lueders-warneboldt.de","2026-06-19"
"fides-treuhand","Fides Treuhand","fides-online.de","https://www.fides-online.de/karriere/jobs/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","3","0","json_ld,load_more,blocked,host:www.fides-online.de","2026-06-19"
"clyde-und-co","Clyde & Co","clydeco.com","https://careers.clydeco.com/en/","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","2","1","blocked,host:careers.clydeco.com","2026-06-19"
"bansbach","BANSBACH GmbH","bansbach-gmbh.de","https://karrierebb.bansbach-gruppe.de/karriere","embedded_json","","unknown","ready","Eingebettete strukturierte Jobdaten gefunden.","200","30","1","json_ld,js_app,host:karrierebb.bansbach-gruppe.de","2026-06-19"
"wbs","WBS.LEGAL","wbs.legal","https://www.wbs.legal/karriere/","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","1","0","json_ld,js_app,host:www.wbs.legal","2026-06-19"
"bietmann","Bietmann Rechtsanwälte Steuerberater","bietmann.eu","https://www.bietmann.eu/karriere-bei-bietmann","dom","","unknown","ready","Joblinks sind direkt im HTML sichtbar.","200","61","0","json_ld,host:www.bietmann.eu","2026-06-19"
